id,dep_delayed_15min
288,0.24631305595161057
289,0.0280115156586819
290,0.1340626971219802
291,0.13625004169418498
292,0.3400138015314691
293,0.20638651014117937
294,0.32722661503410705
295,0.042809295915794805
296,0.0502411452815528
297,0.15985535303918924
298,0.12890506746762392
299,0.13347184990569214
300,0.2775633248521607
301,0.20747133460105913
302,0.13657343894686175
303,0.30277914231138103
304,0.15976883812626938
305,0.3335134077720451
306,0.11267989651055416
307,0.08209416450758338
308,0.19390371695451808
309,0.21040577900111823
310,0.4467988729453141
311,0.2027870616236784
312,0.0403527237392472
313,0.31484089425047324
314,0.15297605338241688
315,0.09163296489426472
316,0.1277446888064238
317,0.13996578706590787
318,0.27878124745164556
319,0.11288505067519014
320,0.1261949391890479
321,0.049852936413356294
322,0.09133125258430848
323,0.1834762530111051
324,0.0997264429722412
325,0.4258304063395185
326,0.12312235378638318
327,0.19835283086894204
328,0.0489519843421929
329,0.1957860361109372
330,0.11172713621164239
331,0.5506394461813379
332,0.33702528119581227
333,0.08165090428739588
334,0.3257628677840978
335,0.2846997081231093
336,0.17474617208420792
337,0.06208895199333749
338,0.38269723773597186
339,0.04844195078027587
340,0.11052006481890451
341,0.47398742500108876
342,0.07778804813406452
343,0.20430454952925658
344,0.4082547923311165
345,0.5569091487546525
346,0.10828332435980861
347,0.20336801127676898
348,0.11355648915833261
349,0.19678200512253977
350,0.27340338437743456
351,0.0787743817346763
352,0.310171712413827
353,0.27398552768292095
354,0.14217644626253745
355,0.33001318367707994
356,0.050866332382727204
357,0.16005325627218844
358,0.19283730200260613
359,0.22028154068830283
360,0.143170302915093
361,0.04065149707738764
362,0.08009965097427857
363,0.27138365449916757
364,0.06523850814786399
365,0.29162910868071557
366,0.6000987324006584
367,0.150131413102441
368,0.2073992524734789
369,0.12407750631111804
370,0.09802616747309813
371,0.15744547323230293
372,0.2775404606987969
373,0.1598544843345901
374,0.29088914547355904
375,0.04678013013619088
376,0.2948875451439693
377,0.48002618524675444
378,0.19578366977188616
379,0.12359994573304885
380,0.5437208117934551
381,0.20820166411143148
382,0.09960001721538733
383,0.3110535113846138
384,0.12952269026062035
385,0.11821007437857256
386,0.17585343975580575
387,0.04874434506264578
388,0.19888978687272763
389,0.041011144721459086
390,0.30249485688220706
391,0.06000541587703768
392,0.14370872223397696
393,0.0890065468193616
394,0.24855533422678233
395,0.23222437928519282
396,0.0928089776869768
397,0.10786347934057505
398,0.05685585201409145
399,0.06385606464616847
400,0.21700643681443235
401,0.07374941334774515
402,0.2854854755043477
403,0.02910322999335962
404,0.07442887506651613
405,0.039927514499087914
406,0.34121783783780474
407,0.12706876857273086
408,0.2721838936503733
409,0.28331123384588774
410,0.33041097803511
411,0.015290876355169436
412,0.237426304506866
413,0.10500928681883387
414,0.4173295536363971
415,0.13287834361090306
416,0.4139476610967945
417,0.1471337192423871
418,0.1382853759203632
419,0.46642967267514973
420,0.21368005719036146
421,0.061482495272495184
422,0.0650454705088194
423,0.07016139080590683
424,0.28245436923039174
425,0.16216590166389827
426,0.16533737550002964
427,0.27688522478109484
428,0.3696698984395258
429,0.335017589807044
430,0.20628795134205188
431,0.06342600156726393
432,0.03685488118677941
433,0.12268781219260104
434,0.18465232947197263
435,0.20809056109725416
436,0.20813629568591424
437,0.2822189232026999
438,0.21570883142512967
439,0.2052049342778663
440,0.11043737594058181
441,0.11850698944888569
442,0.20681854358829035
443,0.266748507975071
444,0.3110425117524258
445,0.07551819882437039
446,0.23275780837311283
447,0.06885602543576252
448,0.06755180345129028
449,0.2635578999013446
450,0.4591875772246476
451,0.36264494338075653
452,0.1469018243923114
453,0.07774303360169138
454,0.1098303755230125
455,0.045039640221610784
456,0.3890658533010428
457,0.17726184548106994
458,0.19210588098524872
459,0.1828057731621317
460,0.06480157951384136
461,0.050903802398314775
462,0.06515624394140951
463,0.11576294196617794
464,0.1980542102026067
465,0.11703942739711608
466,0.2111622450606811
467,0.08708779016006435
468,0.1333318444270465
469,0.06168541373877981
470,0.04089968542784173
471,0.1680193037071503
472,0.21050076022692987
473,0.40624397869936285
474,0.1323856602822978
475,0.1856469851694458
476,0.04825329665177609
477,0.10337234039624918
478,0.202799264781374
479,0.37896300153494816
480,0.12075925984937527
481,0.21817883082407688
482,0.12165781033046158
483,0.11294239472026751
484,0.2707463775596648
485,0.11043924871975681
486,0.17563048755313687
487,0.28341765074337044
488,0.07562946901085058
489,0.1337595476207272
490,0.433000057217017
491,0.6481455240479087
492,0.3189175196350996
493,0.09851861023261414
494,0.26548766916808686
495,0.3165972067079502
496,0.19675942708976107
497,0.034905913388444565
498,0.04541472190564886
499,0.21148065676315872
500,0.4905232183646147
501,0.1169507113590891
502,0.1375143524956939
503,0.22064833794783326
504,0.2827799894963071
505,0.20682076308845274
506,0.3787646856237106
507,0.11093789171347998
508,0.11218904003045907
509,0.23221965533584848
510,0.06974321557768344
511,0.3110654199294831
512,0.6256635599811897
513,0.07388138418507786
514,0.14539720853312782
515,0.2986892335771547
516,0.14405909755275242
517,0.2832034268132041
518,0.18948373328746765
519,0.1091213748966758
520,0.033125686204319535
521,0.32443792643329683
522,0.14716120796270013
523,0.5049396298670777
524,0.12669881483616074
525,0.10176942953353559
526,0.0951007650966118
527,0.06314793106749246
528,0.309864726780648
529,0.04372918984964268
530,0.08775728474584196
531,0.3151357086016256
532,0.2485112697270221
533,0.26090747555879973
534,0.2135913502246984
535,0.3038146287283798
536,0.13945749326524426
537,0.2512485491508072
538,0.22560619778438146
539,0.1918796328086216
540,0.2675070736485083
541,0.32287456669090586
542,0.38586242379181895
543,0.6314159454405033
544,0.12525763988888217
545,0.47767363136477875
546,0.05836546511848689
547,0.27180256610832865
548,0.12320677548757483
549,0.30038216014289165
550,0.4672668886044694
551,0.13837883896339093
552,0.10542298801275572
553,0.34368188866404314
554,0.08191849036917068
555,0.23715429902343818
556,0.046525531331868264
557,0.08809185611960242
558,0.14995385886669094
559,0.06753918708151899
560,0.13490685295447152
561,0.08394632639248953
562,0.3782162184244051
563,0.19816362389622397
564,0.04044888154491301
565,0.3536761652880134
566,0.05708815937383824
567,0.2772349441830875
568,0.17268001421996626
569,0.0565044608144291
570,0.345390135658151
571,0.06333940736795314
572,0.20036134848439774
573,0.41290100166335547
574,0.10474094967903097
575,0.08376302031559928
576,0.04907110083590862
577,0.06775614870511404
578,0.06743678964795707
579,0.5486413244093502
580,0.08434555771460105
581,0.5838925573896172
582,0.2407174358485879
583,0.2310197489220544
584,0.35429845190381326
585,0.21964971060347702
586,0.23405604876725286
587,0.15328072576053225
588,0.2866037477711587
589,0.3073827163992312
590,0.3041167911735032
591,0.1079772049530965
592,0.13762984829721484
593,0.07449165145204131
594,0.058406554829109315
595,0.44900015395457615
596,0.1304819187487539
597,0.19364873375243558
598,0.19708711640257678
599,0.32709679717158957
600,0.061607324243855975
601,0.11129204551121882
602,0.6034977999442821
603,0.055873442803190496
604,0.04068804388430234
605,0.2649429847035152
606,0.0701946358556747
607,0.05001633272603906
608,0.3353936427196522
609,0.3009827531674716
610,0.3976392174717759
611,0.043551407740386516
612,0.14548590138070047
613,0.13479547843480105
614,0.12320093025259461
615,0.13360092630515422
616,0.09855183749135088
617,0.10945968262558016
618,0.25024367142767345
619,0.1462750172111686
620,0.36582813223676824
621,0.4585921429880022
622,0.028903560100725933
623,0.08427230451223994
624,0.031269543785280844
625,0.22891971896502472
626,0.4215707814173315
627,0.4253542137302257
628,0.3550897091393199
629,0.09923874417793596
630,0.2836680384246613
631,0.1191957199909639
632,0.1007736665375407
633,0.09254450373858021
634,0.19479577787387747
635,0.25737078947176634
636,0.3583775344255711
637,0.03390861007458354
638,0.33348699486456135
639,0.09001801170925988
640,0.08187911697446962
641,0.2828161674594961
642,0.13134500888645487
643,0.19294592530254007
644,0.3330328144353754
645,0.5628093288752071
646,0.48790095625821733
647,0.1458370110807803
648,0.05755196470713077
649,0.03449148799137851
650,0.11786571346900632
651,0.09422156836647763
652,0.24074333946892587
653,0.22465722084303302
654,0.17608587304792606
655,0.2657874489088192
656,0.097141203786539
657,0.09627542600164041
658,0.1927741895367433
659,0.09348896085217553
660,0.054655231979674854
661,0.23469806608265598
662,0.22919008392335996
663,0.12466830286329812
664,0.3169738555392548
665,0.0976903743229564
666,0.2258760512209306
667,0.05725554086641182
668,0.17036337872594992
669,0.243256027980449
670,0.08945863712275047
671,0.20734788251774247
672,0.41034100063302054
673,0.37031035106779864
674,0.09634548851186399
675,0.3648111673735088
676,0.25454066250903096
677,0.460896894186755
678,0.277777894052675
679,0.11358098420580474
680,0.08238566911653505
681,0.08262474296252606
682,0.2555799200865812
683,0.11770620037364994
684,0.059728189323038215
685,0.20554729620350745
686,0.236688129513954
687,0.0831172233665175
688,0.4630179282490043
689,0.15598564989488933
690,0.46626922570298157
691,0.0605458389076462
692,0.06366102342341368
693,0.16578817887420788
694,0.11336870816693925
695,0.21329702791094574
696,0.23322714061910896
697,0.46717770285327026
698,0.3358196196581816
699,0.13989580919503164
700,0.12564965865294575
701,0.1527469922138029
702,0.09476912636118656
703,0.30669706049517487
704,0.5079242310298278
705,0.15772293771327528
706,0.18063580194271722
707,0.24964214139832688
708,0.1471870082502055
709,0.2809218731483846
710,0.3281227668719543
711,0.07830082315501115
712,0.22556852497568253
713,0.07631377225877892
714,0.18988424287542424
715,0.24568072990964562
716,0.37634247981879315
717,0.09734681686639499
718,0.2738157634946481
719,0.048127500240591564
720,0.2790454044085303
721,0.2523616208357342
722,0.3047893050030729
723,0.050292313665974336
724,0.3715114698760653
725,0.30567274193849525
726,0.2683784209247958
727,0.17916678011333584
728,0.130148063918018
729,0.08456761827798355
730,0.1393052413167294
731,0.10266599242596679
732,0.20082616946657766
733,0.3196636849440194
734,0.07052594765098903
735,0.19995089693415666
736,0.10886016954649548
737,0.06338769532339356
738,0.14245526031570577
739,0.08587819175516172
740,0.3727744998145769
741,0.361362673184508
742,0.2300456775304666
743,0.03250749750569062
744,0.07452994124957009
745,0.04698347488229427
746,0.19873014794045907
747,0.343448352199128
748,0.19965547942511705
749,0.10593751385385287
750,0.40088186929535846
751,0.2936199432660803
752,0.15715567651577156
753,0.15297585743717312
754,0.21719715375796697
755,0.04815883746072177
756,0.08909981437411814
757,0.06573817463014275
758,0.40456310942412405
759,0.3320990764563493
760,0.06625344854023016
761,0.17409678404440934
762,0.050249209079000955
763,0.12416810995486803
764,0.4348627376365232
765,0.33971871342722715
766,0.08034724522116228
767,0.30744425269591236
768,0.6489960649610107
769,0.16473631087465118
770,0.15147341972602163
771,0.17072850360625252
772,0.11502949132540667
773,0.3227961651232229
774,0.4795940002520593
775,0.08442215533342964
776,0.09516377485369464
777,0.24563795161536986
778,0.19467995338244265
779,0.46361295108575323
780,0.050492838103152304
781,0.14768503121085125
782,0.37667976244648066
783,0.19850857538173083
784,0.12085859095662593
785,0.04203778638938288
786,0.3553721689709174
787,0.16496087783080712
788,0.18391178015797555
789,0.08131447731338483
790,0.4925417610174329
791,0.3320537360050242
792,0.08533180706363697
793,0.08804349606267287
794,0.10621700288172894
795,0.45351510273276996
796,0.08559913201839595
797,0.14362860879423514
798,0.09754724517144495
799,0.01214597753769098
800,0.05894534848730879
801,0.04233332120899037
802,0.14027387152334694
803,0.12653521573286938
804,0.2691290938722549
805,0.26013671178328424
806,0.39007372037578675
807,0.054317513229893505
808,0.13732136334345307
809,0.13900331331801924
810,0.13017598192266494
811,0.1949542361280135
812,0.11723611314802657
813,0.2765871366334509
814,0.1583234649559277
815,0.11405435847092535
816,0.22014685085019178
817,0.16443290291917298
818,0.15003434716606281
819,0.3138661199834507
820,0.03138743574747585
821,0.16033930693071474
822,0.20151410428739203
823,0.1458740221771938
824,0.21467308225115592
825,0.032252520014729835
826,0.18979658998224985
827,0.22560229489523098
828,0.047315191141896557
829,0.09901910078646654
830,0.1449646408616746
831,0.09887961747856586
832,0.6227214932596691
833,0.31389270181724943
834,0.07202956637702226
835,0.07242325576749609
836,0.1949663605517521
837,0.25938314405927426
838,0.20445447891858165
839,0.6113778200380677
840,0.25718880584647386
841,0.12688556367460954
842,0.13251395725810897
843,0.30834821580757876
844,0.37043266331159397
845,0.06442860073254834
846,0.21398051168007368
847,0.24124912106796476
848,0.08399421544061803
849,0.074731055269903
850,0.14044741164671193
851,0.09609046156001691
852,0.05411544924300696
853,0.25097284343270254
854,0.06902389372362602
855,0.045167422179110926
856,0.2204951994290251
857,0.21311234288306818
858,0.3249637865906649
859,0.23724547280547
860,0.230607926074479
861,0.1782482847155492
862,0.02283611259553021
863,0.37502048474374605
864,0.09044446469210672
865,0.14151249477509145
866,0.15872867572652088
867,0.10429312687436482
868,0.14117718532022022
869,0.06554249124284545
870,0.2653445310043613
871,0.12994901031841966
872,0.05935883923758948
873,0.059421780590162135
874,0.5080851279770434
875,0.1248199940239532
876,0.061113470065959546
877,0.3444155639196773
878,0.26618339170524674
879,0.2534376190559997
880,0.27487729256696236
881,0.04101546968792565
882,0.031707830195071056
883,0.1913903021983403
884,0.19924817167175674
885,0.2686007917563236
886,0.5012662824755747
887,0.07078167353924612
888,0.7362815365260007
889,0.061974776031968104
890,0.10313276658616298
891,0.06043324065633363
892,0.28704792402055745
893,0.10857213170411702
894,0.13080975986373244
895,0.23246858650483304
896,0.06413128976570961
897,0.2424499858151267
898,0.15413452247910006
899,0.5001364425205789
900,0.22047099905082754
901,0.09950717919331219
902,0.11825202902617439
903,0.10366713399471716
904,0.08991089401248117
905,0.1921686307238701
906,0.31007626059523485
907,0.18427635721513452
908,0.14575286687965178
909,0.10016032191051995
910,0.08599282246002303
911,0.2973955004235126
912,0.05210186086833177
913,0.25363312406524935
914,0.14972410760723848
915,0.16807948945290224
916,0.5325175837370718
917,0.3451270673555198
918,0.33521578102796357
919,0.11533090016066008
920,0.12261960998736089
921,0.27303886916894227
922,0.3701408315701967
923,0.4393316445737078
924,0.16394797651832024
925,0.24850765779239511
926,0.05121913799830377
927,0.08730552735084082
928,0.49382800669594756
929,0.6663264427543355
930,0.04947488952825255
931,0.11470458240084551
932,0.06681170082043648
933,0.06286775982248236
934,0.3273443300193225
935,0.03418515545175402
936,0.25397020393767006
937,0.07334888629804927
938,0.022777367919901224
939,0.10342988075686024
940,0.16476092792196373
941,0.22449936520806746
942,0.22441665057498772
943,0.07485887157518997
944,0.05981685080808848
945,0.04371923440161711
946,0.17749937461561463
947,0.12131815419773041
948,0.2589747431905728
949,0.1032768738396643
950,0.1330010574466452
951,0.3409218606696164
952,0.19013440693670422
953,0.07928705188442446
954,0.11198625191149973
955,0.20732932319030525
956,0.20070294119981602
957,0.3896671538912575
958,0.5742219510107529
959,0.18106429846572192
960,0.4416597779768738
961,0.20313360111398882
962,0.10209946322573321
963,0.06916307133789767
964,0.10610815356193379
965,0.3438630400023801
966,0.33596905787761644
967,0.2112417830064566
968,0.4430023986630939
969,0.15619398334419365
970,0.18961804486733186
971,0.36811991231968794
972,0.08468301247817098
973,0.2893454242601773
974,0.22938218682048536
975,0.03395374268397294
976,0.1705235582588776
977,0.08299451917940306
978,0.26316288663636056
979,0.03715900421513897
980,0.1849786251574716
981,0.07390325574538076
982,0.20870168108725146
983,0.12455336421801304
984,0.09855665118635155
985,0.3917229329081584
986,0.034050139688822895
987,0.22705941986430417
988,0.2949519961829715
989,0.07964884104254585
990,0.3550353756596014
991,0.0554924731011635
992,0.4213687213914107
993,0.03465918131155754
994,0.44385021878021497
995,0.21461850312980751
996,0.05107122682501906
997,0.055818474949847756
998,0.23530464806916962
999,0.06367236681114061
1000,0.1868376451029634
1001,0.40947276703567875
1002,0.25831961066063025
1003,0.19133803113276432
1004,0.10778835520528898
1005,0.21722083961669028
1006,0.44472185791004215
1007,0.20674197763031715
1008,0.11810768264328526
1009,0.512910269707344
1010,0.19216009401139758
1011,0.11696548454896903
1012,0.1729848331420098
1013,0.029815546308480666
1014,0.19243598978320137
1015,0.2064441482960391
1016,0.0936794684567192
1017,0.3533873746088585
1018,0.056058717514203195
1019,0.32774453874213794
1020,0.43033545625112185
1021,0.05044792975281113
1022,0.03955336327419094
1023,0.2747909248719104
1024,0.1085967342192646
1025,0.09001190006104128
1026,0.1399707522550483
1027,0.14139710765004182
1028,0.0412958212859416
1029,0.3389564945926731
1030,0.4708167817345139
1031,0.17390856738615568
1032,0.13145622853396666
1033,0.07950280695263129
1034,0.07911430123139658
1035,0.12462411015659057
1036,0.041845861004659785
1037,0.03940848006781191
1038,0.29910293668598253
1039,0.3666092524455551
1040,0.10180056767832363
1041,0.06606712259753839
1042,0.17619072994280616
1043,0.3710421891151623
1044,0.13843916158763991
1045,0.18898143666026884
1046,0.1946986163857869
1047,0.09889962147793735
1048,0.04898171456350464
1049,0.29053407870323256
1050,0.15361446044064453
1051,0.12834650585897428
1052,0.231954217129454
1053,0.2958188515498247
1054,0.11555807547971099
1055,0.21641358415330564
1056,0.08237507840921995
1057,0.1790851828351044
1058,0.08799801883554403
1059,0.04316653134872079
1060,0.3098628911315896
1061,0.03399357532261488
1062,0.034524530070566946
1063,0.2622400011167054
1064,0.1728811831478995
1065,0.20032321390589253
1066,0.03726355778363907
1067,0.14578956562933698
1068,0.1888571005926631
1069,0.11575648132124375
1070,0.20012336885521925
1071,0.05974674481530022
1072,0.11496227827361473
1073,0.1135648371647699
1074,0.3113669391865125
1075,0.23859863010382462
1076,0.0397320549050246
1077,0.38682299605363024
1078,0.1419358352744576
1079,0.052392222540179924
1080,0.07894984437913541
1081,0.19323527758109976
1082,0.21826746011391557
1083,0.5792918010675865
1084,0.11288190547275116
1085,0.12796516385956824
1086,0.056364113524157156
1087,0.03131540531886588
1088,0.1275401589067825
1089,0.11317201332776347
1090,0.07274500865615754
1091,0.3355620302798722
1092,0.28327032884267844
1093,0.14063163324171526
1094,0.13673454105938448
1095,0.15617842224834605
1096,0.059957721812439545
1097,0.1583823159189251
1098,0.32137195564796583
1099,0.2439256907133162
1100,0.3664587987731196
1101,0.16668636809109355
1102,0.024481831023185054
1103,0.08679186282891183
1104,0.17199873870960275
1105,0.123364791659742
1106,0.3036650028841601
1107,0.2622330175418734
1108,0.25399094817592194
1109,0.17884024158666897
1110,0.21789377380200114
1111,0.4175870002386818
1112,0.3420065645464527
1113,0.11785078309970551
1114,0.18099452549888517
1115,0.07590836801172782
1116,0.1566583848105958
1117,0.1617163638671355
1118,0.24700885587086568
1119,0.2027657178992109
1120,0.3447599467352848
1121,0.2683309292629626
1122,0.14340675206938663
1123,0.3916154829031631
1124,0.1391477576045686
1125,0.11963618444714065
1126,0.16445057813984
1127,0.1213799191927693
1128,0.40904088933020505
1129,0.3128372430735191
1130,0.18604861029638137
1131,0.26103953190970886
1132,0.34099389919711864
1133,0.185326043330509
1134,0.1862770513219182
1135,0.18567006531384833
1136,0.09364078054919861
1137,0.09985911074343252
1138,0.09388430230476924
1139,0.18575480748239723
1140,0.08405900782551351
1141,0.23415110635069267
1142,0.0817346926137901
1143,0.08881903522422033
1144,0.3140103044513751
1145,0.08803622069408494
1146,0.12868344850816538
1147,0.14957692171676315
1148,0.1308865504265604
1149,0.12875104856208755
1150,0.15126825557651108
1151,0.2303621810167952
1152,0.17783644260619627
1153,0.19387595217090234
1154,0.20726358392865168
1155,0.05963443355766342
1156,0.04565975091152259
1157,0.11453567998068402
1158,0.10053929750189049
1159,0.03412932255200228
1160,0.6486903944114034
1161,0.1666158954637484
1162,0.16416066784617994
1163,0.41724385945010933
1164,0.24204952691958317
1165,0.18325340848382518
1166,0.058896246525928085
1167,0.20411019656530616
1168,0.10169546320226697
1169,0.2577453104132671
1170,0.14495601610996758
1171,0.3655584631844703
1172,0.5527398341816048
1173,0.1864858956997964
1174,0.22692342849411276
1175,0.45091790329902776
1176,0.057801281133011216
1177,0.08964472744752348
1178,0.43005129327759317
1179,0.15958700003496565
1180,0.24612876485879906
1181,0.08640313280209447
1182,0.2835334618389436
1183,0.13479687793942513
1184,0.15687256894386356
1185,0.10590572146928855
1186,0.19375263464678166
1187,0.06054506418857001
1188,0.17285066329227491
1189,0.2707495663690547
1190,0.09015378150113025
1191,0.03241166134156044
1192,0.08372714631900684
1193,0.25013990968660804
1194,0.26815125493560066
1195,0.3105565698317657
1196,0.0970229687466218
1197,0.29359903606712645
1198,0.1877037644835569
1199,0.20617676790379766
1200,0.48897146734585917
1201,0.4471471073327132
1202,0.21972953891276603
1203,0.23318164450076498
1204,0.31561217071190417
1205,0.15433926241208643
1206,0.3775863432179003
1207,0.11350458402320787
1208,0.11948679352808964
1209,0.12786580146909815
1210,0.20266402707192893
1211,0.10281660396384452
1212,0.07837305944115316
1213,0.37383076815732497
1214,0.1321473602339889
1215,0.16929953376555806
1216,0.2960660157736159
1217,0.08704497590805571
1218,0.06279744452439051
1219,0.06184072905052855
1220,0.3891913752080788
1221,0.2345900821983973
1222,0.4540379721124465
1223,0.27445621745901394
1224,0.041189732725309756
1225,0.21130606891662354
1226,0.11476404149923297
1227,0.05515922619608611
1228,0.1538256289821118
1229,0.05439681046879545
1230,0.14836014227237332
1231,0.050533907676220804
1232,0.1836235638717979
1233,0.03362725648400917
1234,0.1781557360954769
1235,0.12711396311197626
1236,0.033024155478987766
1237,0.27565974123200143
1238,0.5376507938582209
1239,0.09841132985301856
1240,0.12849164944312055
1241,0.11241703758331167
1242,0.08940606129695723
1243,0.05482363415624455
1244,0.21619246517440935
1245,0.25454029107154297
1246,0.20318999052342088
1247,0.0231469705629233
1248,0.08809292462833374
1249,0.4713086039753652
1250,0.34974501795638874
